A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
James Morland,Isabella Thorpe,i did not think you had been so obstinate catherine you were not used to be so hard to persuade you once were the kindest best tempered of my sisters,i suspect there is no great struggle,1,0,1,0,6,0,1,0,1,0,1,0,5,0,1,0,0,0,0,0,2,0,1,0,5,1,1,1,1,0,1,0,0,0,0,0,30,7,389,391,Catherine Morland; Isabella Thorpe,M,minor,F,major
Isabella Thorpe,Catherine Morland,i suspect there is no great struggle,you have not,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7,3,391,393,Catherine Morland; James Morland,F,major,F,major
Catherine Morland,Isabella Thorpe,you have not,a most heavenly thought indeed now my sweet catherine all our distresses are over you are honourably acquitted and we shall have a most delightful party,0,2,0,1,0,3,0,1,0,1,0,1,0,6,0,1,0,0,0,0,1,0,1,0,1,4,1,1,0,1,0,1,0,0,0,0,3,26,393,395,Isabella Thorpe; James Morland; John Thorpe,F,major,F,major
John Thorpe,Catherine Morland,i have upon my soul left her this moment told her you had sent me to say that having just recollected a prior engagement of going to clifton with us tomorrow you could not have the pleasure of walking with her till tuesday she said very well tuesday was just as convenient to her so there is an end of all our difficulties a pretty good thought of mine hey,this will not do i cannot submit to this i must run after miss tilney directly and set her right i do not care mr thorpe had no business to invent any such message if i had thought it right to put it off i could have spoken to miss tilney myself this is only doing it in a ruder way and how do i know that mr thorpe has he may be mistaken again perhaps he led me into one act of rudeness by his mistake on friday let me go mr thorpe isabella do not hold me then i will go after them wherever they are i will go after them it does not signify talking if i could not be persuaded into doing what i thought wrong i never will be tricked into it,4,1,1,1,5,20,1,1,4,7,1,1,6,7,1,1,6,12,1,1,1,7,1,1,13,27,1,1,7,12,1,1,0,0,0,0,70,138,394,396,Catherine Morland; Isabella Thorpe; James Morland,M,intermediate,F,major
Isabella Thorpe,James Morland,a most heavenly thought indeed now my sweet catherine all our distresses are over you are honourably acquitted and we shall have a most delightful party,let her go let her go if she will go,2,0,1,0,3,1,1,1,1,1,1,1,6,0,1,0,0,3,0,1,0,0,0,0,4,3,1,1,1,0,1,0,0,0,0,0,26,10,395,397,Catherine Morland; James Morland; John Thorpe,F,major,M,minor
Catherine Morland,John Thorpe,this will not do i cannot submit to this i must run after miss tilney directly and set her right i do not care mr thorpe had no business to invent any such message if i had thought it right to put it off i could have spoken to miss tilney myself this is only doing it in a ruder way and how do i know that mr thorpe has he may be mistaken again perhaps he led me into one act of rudeness by his mistake on friday let me go mr thorpe isabella do not hold me then i will go after them wherever they are i will go after them it does not signify talking if i could not be persuaded into doing what i thought wrong i never will be tricked into it,she is as obstinate as,1,0,1,0,20,1,1,1,7,0,1,0,7,1,1,1,12,1,1,1,7,0,1,0,27,1,1,1,12,1,1,1,0,0,0,0,138,5,396,398,Isabella Thorpe; James Morland; John Thorpe,F,major,M,intermediate
Catherine Morland,Mrs. Allen,no i had just engaged myself to walk with miss tilney before they told me of it and therefore you know i could not go with them could i,yes very much so indeed open carriages are nasty things a clean gown is not five minutes wear in them you are splashed getting in and getting out and the wind takes your hair and your bonnet in every direction i hate an open carriage myself,0,3,0,1,3,3,1,1,2,3,1,1,2,5,1,1,1,0,1,0,1,1,1,1,9,6,1,1,3,3,1,1,0,0,0,0,29,46,401,403,Mr. Allen; Mrs. Allen,F,major,F,intermediate
Mr. Allen,Catherine Morland,i know you do but that is not the question do not you think it has an odd appearance if young ladies are frequently driven about in them by young men to whom they are not even related,dear madam then why did not you tell me so before i am sure if i had known it to be improper i would not have gone with mr thorpe at all but i always hoped you would tell me if you thought i was doing wrong,2,0,1,0,4,8,1,1,2,5,1,1,2,5,1,1,2,1,1,1,3,2,1,1,6,11,1,1,3,1,1,1,0,0,0,0,38,47,404,406,Catherine Morland; Mrs. Allen,M,minor,F,major
Mrs. Allen,Mr. Allen,and so i should my dear you may depend on it for as i told mrs morland at parting i would always do the best for you in my power but one must not be over particular young people will be young people as your good mother says herself you know i wanted you when we first came not to buy that sprigged muslin but you would young people do not like to be always thwarted,as far as it has gone hitherto there is no harm done and i would only advise you my dear not to go out with mr thorpe any more,1,0,1,0,10,2,1,1,6,2,1,1,4,5,1,1,3,1,1,1,3,1,1,1,16,4,1,1,6,2,1,1,0,0,0,0,76,29,407,409,Catherine Morland; Mr. Allen,F,intermediate,M,minor
Catherine Morland,Mrs. Allen,but this was something of real consequence and i do not think you would have found me hard to persuade,that is just what i was going to say,0,0,0,0,4,2,1,1,2,0,1,0,0,1,0,1,2,1,1,1,1,0,1,0,3,1,1,1,1,0,1,0,1,0,1,0,20,9,408,410,Mr. Allen; Mrs. Allen,F,major,F,intermediate
Mrs. Allen,Catherine Morland,that is just what i was going to say,i never look at it without thinking of the south of france,0,1,0,1,2,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,2,1,1,0,4,0,1,0,0,0,0,9,12,410,412,Catherine Morland; Mr. Allen,F,intermediate,F,major
Catherine Morland,Eleanor Tilney,because they are not clever enough for you gentlemen read better books,yes and i remember that you undertook to read it aloud to me and that when i was called away for only five minutes to answer a note instead of waiting for me you took the volume into the hermitage walk and i was obliged to stay till you had finished it,0,3,0,1,1,3,1,1,2,7,1,1,1,4,1,1,0,2,0,1,1,0,1,0,2,10,1,1,0,5,0,1,0,0,0,0,12,52,416,418,Eleanor Tilney; Henry Tilney,F,major,F,intermediate
Eleanor Tilney,Catherine Morland,yes and i remember that you undertook to read it aloud to me and that when i was called away for only five minutes to answer a note instead of waiting for me you took the volume into the hermitage walk and i was obliged to stay till you had finished it,i am very glad to hear it indeed and now i shall never be ashamed of liking udolpho myself but i really thought before young men despised novels amazingly,3,0,1,0,3,3,1,1,7,3,1,1,4,6,1,1,2,1,1,1,0,1,0,1,10,5,1,1,5,1,1,1,0,0,0,0,52,29,418,420,Catherine Morland; Henry Tilney,F,intermediate,F,major
Catherine Morland,Eleanor Tilney,not very good i am afraid but now really do not you think udolpho the nicest book in the world,henry you are very impertinent miss morland he is treating you exactly as he does his sister he is forever finding fault with me for some incorrectness of language and now he is taking the same liberty with you the word nicest as you used it did not suit him and you had better change it as soon as you can or we shall be overpowered with johnson and blair all the rest of the way,2,4,1,1,2,9,1,1,1,7,1,1,3,7,1,1,0,8,0,1,2,1,1,1,2,16,1,1,1,6,1,1,0,0,0,0,20,76,422,424,Eleanor Tilney; Henry Tilney,F,major,F,intermediate
Henry Tilney,Catherine Morland,the nicest by which i suppose you mean the neatest that must depend upon the binding,i am sure i did not mean to say anything wrong but it is a nice book and why should not i call it so,3,1,1,1,1,4,1,1,1,3,1,1,0,1,0,1,1,3,1,1,0,2,0,1,2,5,1,1,1,0,1,0,0,1,0,1,16,25,423,425,Catherine Morland; Eleanor Tilney,M,major,F,major
Eleanor Tilney,Henry Tilney,henry you are very impertinent miss morland he is treating you exactly as he does his sister he is forever finding fault with me for some incorrectness of language and now he is taking the same liberty with you the word nicest as you used it did not suit him and you had better change it as soon as you can or we shall be overpowered with johnson and blair all the rest of the way,very true and this is a very nice day and we are taking a very nice walk and you are two very nice young ladies oh it is a very nice word indeed it does for everything originally perhaps it was applied only to express neatness propriety delicacy or refinement people were nice in their dress in their sentiments or their choice but now every commendation on every subject is comprised in that one word,4,3,1,1,9,7,1,1,7,6,1,1,7,10,1,1,8,6,1,1,1,0,1,0,16,8,1,1,6,5,1,1,0,1,0,1,76,75,424,426,Catherine Morland; Henry Tilney,F,intermediate,M,major
Catherine Morland,Eleanor Tilney,i am sure i did not mean to say anything wrong but it is a nice book and why should not i call it so,while in fact it ought only to be applied to you without any commendation at all you are more nice than wise come miss morland let us leave him to meditate over our faults in the utmost propriety of diction while we praise udolpho in whatever terms we like best it is a most interesting work you are fond of that kind of reading,1,2,1,1,4,5,1,1,3,2,1,1,1,6,1,1,3,4,1,1,2,0,1,0,5,10,1,1,0,10,0,1,1,0,1,0,25,64,425,427,Eleanor Tilney; Henry Tilney,F,major,F,intermediate
Henry Tilney,Catherine Morland,very true and this is a very nice day and we are taking a very nice walk and you are two very nice young ladies oh it is a very nice word indeed it does for everything originally perhaps it was applied only to express neatness propriety delicacy or refinement people were nice in their dress in their sentiments or their choice but now every commendation on every subject is comprised in that one word,to say the truth i do not much like any other,3,1,1,1,7,0,1,0,6,0,1,0,10,1,1,1,6,0,1,0,0,1,0,1,8,1,1,1,5,1,1,1,1,0,1,0,75,11,426,428,Catherine Morland; Eleanor Tilney,M,major,F,major
Eleanor Tilney,Henry Tilney,historians you think are not happy in their flights of fancy they display imagination without raising interest i am fond of history and am very well contented to take the false with the true in the principal facts they have sources of intelligence in former histories and records which may be as much depended on i conclude as anything that does not actually pass under one s own observation and as for the little embellishments you speak of they are embellishments and i like them as such if a speech be well drawn up i read it with pleasure by whomsoever it may be made and probably with much greater if the production of mr hume or mr robertson than if the genuine words of caractacus agricola or alfred the great,that little boys and girls should be tormented is what no one at all acquainted with human nature in a civilized state can deny but in behalf of our most distinguished historians i must observe that they might well be offended at being supposed to have no higher aim and that by their method and style they are perfectly well qualified to torment readers of the most advanced reason and mature time of life i use the verb to torment as i observed to be your own method instead of to instruct supposing them to be now admitted as synonymous,8,3,1,1,10,11,1,1,11,9,1,1,8,9,1,1,4,0,1,0,2,0,1,0,13,9,1,1,21,10,1,1,1,0,1,0,131,100,433,435,Catherine Morland; Henry Tilney,F,intermediate,M,major
Henry Tilney,Eleanor Tilney,very probably but historians are not accountable for the difficulty of learning to read and even you yourself who do not altogether seem particularly friendly to very severe very intense application may perhaps be brought to acknowledge that it is very well worth while to be tormented for two or three years of one s life for the sake of being able to read all the rest of it consider if reading had not been taught mrs radcliffe would have written in vain or perhaps might not have written at all,indeed and of what nature,3,0,1,0,13,0,1,0,7,1,1,1,13,1,1,1,2,0,1,0,4,0,1,0,4,0,1,0,9,1,1,1,0,0,0,0,91,5,437,439,Catherine Morland; Eleanor Tilney,M,major,F,intermediate
Catherine Morland,Henry Tilney,a particular friend of mine had an account of it in a letter from london yesterday it is to be uncommonly dreadful i shall expect murder and everything of the kind,government neither desires nor dares to interfere in such matters there must be murder and government cares not how much come shall i make you understand each other or leave you to puzzle out an explanation as you can no i will be noble i will prove myself a man no less by the generosity of my soul than the clearness of my head i have no patience with such of my sex as disdain to let themselves sometimes down to the comprehension of yours perhaps the abilities of women are neither sound nor acute neither vigorous nor keen perhaps they may want observation discernment judgment fire genius and wit,4,6,1,1,3,9,1,1,1,10,1,1,1,5,1,1,3,0,1,0,0,2,0,1,3,14,1,1,5,12,1,1,1,0,1,0,31,110,442,444,Eleanor Tilney; Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,government neither desires nor dares to interfere in such matters there must be murder and government cares not how much come shall i make you understand each other or leave you to puzzle out an explanation as you can no i will be noble i will prove myself a man no less by the generosity of my soul than the clearness of my head i have no patience with such of my sex as disdain to let themselves sometimes down to the comprehension of yours perhaps the abilities of women are neither sound nor acute neither vigorous nor keen perhaps they may want observation discernment judgment fire genius and wit,riot what riot,6,0,1,0,9,0,1,0,10,0,1,0,5,0,1,0,0,0,0,0,2,0,1,0,14,0,1,0,12,0,1,0,0,0,0,0,110,3,444,446,Catherine Morland; Eleanor Tilney,M,major,F,major
Eleanor Tilney,Henry Tilney,miss morland do not mind what he says but have the goodness to satisfy me as to this dreadful riot,my dear eleanor the riot is only in your own brain the confusion there is scandalous miss morland has been talking of nothing more dreadful than a new publication which is shortly to come out in three duodecimo volumes two hundred and seventy six pages in each with a frontispiece to the first of two tombstones and a lantern do you understand and you miss morland my stupid sister has mistaken all your clearest expressions you talked of expected horrors in london and instead of instantly conceiving as any rational creature would have done that such words could relate only to a circulating library she immediately pictured to herself a mob of three thousand men assembling in st george s fields the bank attacked the tower threatened the streets of london flowing with blood a detachment of the twelfth light dragoons the hopes of the nation called up from northampton to quell the insurgents and the gallant captain frederick tilney in the moment of charging at the head of his troop knocked off his horse by a brickbat from an upper window forgive her stupidity the fears of the sister have added to the weakness of the woman but she is by no means a simpleton in general,1,26,1,1,1,11,1,1,1,7,1,1,0,7,0,1,2,7,1,1,1,0,1,0,2,13,1,1,2,35,1,1,0,1,0,1,20,208,445,447,Catherine Morland; Henry Tilney,F,intermediate,M,major
Catherine Morland,Eleanor Tilney,riot what riot,and now henry that you have made us understand each other you may as well make miss morland understand yourself unless you mean to have her think you intolerably rude to your sister and a great brute in your opinion of women in general miss morland is not used to your odd ways,0,1,0,1,0,3,0,1,0,4,0,1,0,4,0,1,0,1,0,1,0,1,0,1,0,10,0,1,0,5,0,1,0,0,0,0,3,53,446,448,Eleanor Tilney; Henry Tilney,F,major,F,intermediate
Eleanor Tilney,Catherine Morland,we shall get nothing more serious from him now miss morland he is not in a sober mood but i do assure you that he must be entirely misunderstood if he can ever appear to say an unjust thing of any woman at all or an unkind one of me,i wish you could have gone too it is a pity you could not all go,3,1,1,1,6,4,1,1,4,0,1,0,6,2,1,1,5,1,1,1,1,1,1,1,8,4,1,1,4,0,1,0,1,0,1,0,50,16,456,458,Catherine Morland; Henry Tilney,F,intermediate,F,major
Maria Thorpe,Catherine Morland,she will never forgive me i am sure but you know how could i help it john would have me go for he vowed he would not drive her because she had such thick ankles i dare say she will not be in good humour again this month but i am determined i will not be cross it is not a little matter that puts me out of temper,good heaven my dear isabella what do you mean can you can you really be in love with james,1,0,1,0,11,4,1,1,5,0,1,0,2,1,1,1,10,0,1,0,5,0,1,0,17,4,1,1,3,2,1,1,0,0,0,0,69,19,460,462,Catherine Morland,F,minor,F,major
Catherine Morland,Isabella Thorpe,richmond you must settle near fullerton you must be near us,indeed morland i must drive you away consider how far you have to ride i cannot bear to see you linger so for heaven s sake waste no more time there go go i insist on it,0,0,0,0,3,2,1,1,0,1,0,1,0,5,0,1,0,1,0,1,0,2,0,1,3,7,1,1,2,2,1,1,0,0,0,0,11,38,470,472,Isabella Thorpe,F,major,F,major
Mrs. Thorpe,Catherine Morland,dear john dear catherine dear anne and dear maria,shall not you be late at devizes,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,9,7,473,475,Catherine Morland; Isabella Thorpe; John Thorpe; Maria Thorpe; Miss Anne,F,minor,F,major
John Thorpe,Catherine Morland,by jove no more do i it is not my way to bother my brains with what does not concern me my notion of things is simple enough let me only have the girl i like say i with a comfortable house over my head and what care i for all the rest fortune is nothing i am sure of a good income of my own and if she had not a penny why so much the better,but it was not so bad as that isabella there was no superciliousness she was very civil,5,0,1,0,6,2,1,1,4,2,1,1,6,2,1,1,3,3,1,1,4,1,1,1,14,2,1,1,8,0,1,0,1,0,1,0,78,17,492,494,Catherine Morland,M,intermediate,F,major
Henry Tilney,Catherine Morland,it is as much as should be said of anyone to be always firm must be to be often obstinate when properly to relax is the trial of judgment and without reference to my brother i really think miss thorpe has by no means chosen ill in fixing on the present hour,then why did not you,2,0,1,0,9,0,1,0,3,1,1,1,7,1,1,1,2,0,1,0,0,1,0,1,3,1,1,1,7,0,1,0,1,0,1,0,52,5,523,525,Catherine Morland,M,major,F,major
Catherine Morland,Isabella Thorpe,he is very handsome indeed,it is very charming indeed,0,0,0,0,1,1,1,1,0,0,0,0,2,2,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,5,5,527,529,Isabella Thorpe,F,major,F,major
Mrs. Thorpe,Catherine Morland,i know you never do my dear and you will always find your reward in the affection it makes everybody feel for you there never was a young woman so beloved as you are by everybody that knows you and i dare say when mr morland sees you my dear child but do not let us distress our dear catherine by talking of such things mr morland has behaved so very handsome you know i always heard he was a most excellent man and you know my dear we are not to suppose but what if you had had a suitable fortune he would have come down with something more for i am sure he must be a most liberal minded man,i am very sure that my father has promised to do as much as he can afford,5,0,1,0,15,3,1,1,8,2,1,1,9,3,1,1,8,1,1,1,4,0,1,0,24,3,1,1,8,0,1,0,3,0,1,0,122,17,532,534,Catherine Morland; Isabella Thorpe,F,minor,F,major
Catherine Morland,Mrs. Thorpe,i am very sure that my father has promised to do as much as he can afford,yes yes my darling isabella we perfectly see into your heart you have no disguise we perfectly understand the present vexation and everybody must love you the better for such a noble honest affection,0,2,0,1,3,1,1,1,2,1,1,1,3,2,1,1,1,1,1,1,0,0,0,0,3,6,1,1,0,2,0,1,0,1,0,1,17,34,534,536,Isabella Thorpe; Mrs. Thorpe,F,major,F,minor
Isabella Thorpe,Catherine Morland,as to that my sweet catherine there cannot be a doubt and you know me well enough to be sure that a much smaller income would satisfy me it is not the want of more money that makes me just at present a little out of spirits i hate money and if our union could take place now upon only fifty pounds a year i should not have a wish unsatisfied ah my catherine you have found me out there s the sting the long long endless two years and half that are to pass before your brother can hold the living,by the end of another week,9,1,1,1,10,0,1,0,8,0,1,0,9,0,1,0,3,0,1,0,3,0,1,0,13,0,1,0,6,2,1,1,0,0,0,0,103,6,535,537,Catherine Morland; Mrs. Thorpe,F,major,F,major
Eleanor Tilney,Catherine Morland,i was just beginning to make the request sir as you came in,i will write home directly and if they do not object as i dare say they will not,1,0,1,0,1,4,1,1,1,3,1,1,1,2,1,1,0,0,0,0,0,2,0,1,2,4,1,1,1,0,1,0,0,0,0,0,13,18,542,544,Catherine Morland; General Tilney,F,intermediate,F,major
General Tilney,Catherine Morland,since they can consent to part with you we may expect philosophy from all the world,do not be uneasy isabella james will soon be here,1,0,1,0,2,4,1,1,1,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,3,0,1,0,3,0,1,0,0,0,0,0,16,10,545,547,Catherine Morland; Eleanor Tilney,M,minor,F,major
Henry Tilney,Catherine Morland,my dear miss morland in this amiable solicitude for your brother s comfort may you not be a little mistaken are you not carried a little too far would he thank you either on his own account or miss thorpe s for supposing that her affection or at least her good behaviour is only to be secured by her seeing nothing of captain tilney is he safe only in solitude or is her heart constant to him only when unsolicited by anyone else he cannot think this and you may be sure that he would not have you think it i will not say do not be uneasy because i know that you are so at this moment but be as little uneasy as you can you have no doubt of the mutual attachment of your brother and your friend depend upon it therefore that real jealousy never can exist between them depend upon it that no disagreement between them can be of any duration their hearts are open to each other as neither heart can be to you they know exactly what is required and what can be borne and you may be certain that one will never tease the other beyond what is known to be pleasant though frederick does not leave bath with us he will probably remain but a very short time perhaps only a few days behind us his leave of absence will soon expire and he must return to his regiment and what will then be their acquaintance the mess room will drink isabella thorpe for a fortnight and she will laugh with your brother over poor tilney s passion for a month,but how can that be are not you with her,9,0,1,0,40,3,1,1,26,2,1,1,19,0,1,0,23,2,1,1,9,1,1,1,43,2,1,1,27,1,1,1,2,0,1,0,280,10,600,602,Catherine Morland,M,major,F,major
Eleanor Tilney,Catherine Morland,that is a curious old chest is not it it is impossible to say how many generations it has been here how it came to be first put in this room i know not but i have not had it moved because i thought it might sometimes be of use in holding hats and bonnets the worst of it is that its weight makes it difficult to open in that corner however it is at least out of the way,how much better is this how much better to find a fire ready lit than to have to wait shivering in the cold till all the family are in bed as so many poor girls have been obliged to do and then to have a faithful old servant frightening one by coming in with a faggot how glad i am that northanger is what it is if it had been like some other places i do not know that in such a night as this i could have answered for my courage but now to be sure there is nothing to alarm one,3,6,1,1,11,13,1,1,6,11,1,1,5,4,1,1,13,5,1,1,2,1,1,1,13,6,1,1,7,9,1,1,0,1,0,1,80,103,619,621,Catherine Morland,F,intermediate,F,major
Henry Tilney,Catherine Morland,at any rate however i am pleased that you have learnt to love a hyacinth the mere habit of learning to love is the thing and a teachableness of disposition in a young lady is a great blessing has my sister a pleasant mode of instruction,is it a pretty place,7,1,1,1,4,1,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,3,1,1,1,5,0,1,0,0,0,0,0,46,5,627,629,Catherine Morland,M,major,F,major
Catherine Morland,Eleanor Tilney,is it a pretty place,i believe it will be wisest to take the morning while it is so fine and do not be uneasy on my father s account he always walks out at this time of day,1,1,1,1,1,5,1,1,0,2,0,1,0,2,0,1,1,4,1,1,0,1,0,1,1,5,1,1,0,4,0,1,0,0,0,0,5,34,629,631,Eleanor Tilney; General Tilney,F,major,F,intermediate
General Tilney,Catherine Morland,what say you eleanor speak your opinion for ladies can best tell the taste of ladies in regard to places as well as men i think it would be acknowledged by the most impartial eye to have many recommendations the house stands among fine meadows facing the south east with an excellent kitchen garden in the same aspect the walls surrounding which i built and stocked myself about ten years ago for the benefit of my son it is a family living miss morland and the property in the place being chiefly my own you may believe i take care that it shall not be a bad one did henry s income depend solely on this living he would not be ill provided for perhaps it may seem odd that with only two younger children i should think any profession necessary for him and certainly there are moments when we could all wish him disengaged from every tie of business but though i may not exactly make converts of you young ladies i am sure your father miss morland would agree with me in thinking it expedient to give every young man some employment the money is nothing it is not an object but employment is the thing even frederick my eldest son you see who will perhaps inherit as considerable a landed property as any private man in the county has his profession,no not at all mr allen did not care about the garden and never went into it,17,1,1,1,21,1,1,1,10,1,1,1,16,2,1,1,12,1,1,1,4,3,1,1,28,1,1,1,22,2,1,1,1,0,1,0,234,17,630,632,Catherine Morland; Eleanor Tilney,M,minor,F,major
Catherine Morland,Eleanor Tilney,mr allen had only one small hot house which mrs allen had the use of for her plants in winter and there was a fire in it now and then,this is so favourite a walk of mine that i always think it the best and nearest way but perhaps it may be damp,2,2,1,1,0,3,0,1,2,3,1,1,3,3,1,1,2,3,1,1,0,0,0,0,2,4,1,1,4,1,1,1,0,0,0,0,30,24,634,636,Eleanor Tilney; General Tilney,F,major,F,intermediate
General Tilney,Eleanor Tilney,he is a happy man but where are you going eleanor why do you choose that cold damp path to it miss morland will get wet our best way is across the park,i am particularly fond of this spot it was my mother s favourite walk i used to walk here so often with her though i never loved it then as i have loved it since at that time indeed i used to wonder at her choice but her memory endears it now,2,0,1,0,5,3,1,1,3,4,1,1,0,8,0,1,3,9,1,1,0,1,0,1,5,13,1,1,2,4,1,1,0,0,0,0,33,52,635,637,Catherine Morland; Eleanor Tilney,M,minor,F,intermediate
Eleanor Tilney,Catherine Morland,this is so favourite a walk of mine that i always think it the best and nearest way but perhaps it may be damp,and ought it not to endear it to her husband yet the general would not enter it her death must have been a great affliction,2,2,1,1,3,5,1,1,3,2,1,1,3,0,1,0,3,5,1,1,0,2,0,1,4,5,1,1,1,1,1,1,0,0,0,0,24,25,636,638,Catherine Morland; General Tilney,F,intermediate,F,major
General Tilney,Catherine Morland,our friends from fullerton,it remains as it was i suppose,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,3,1,1,1,0,1,0,0,0,0,0,4,7,644,646,Catherine Morland; Eleanor Tilney,M,minor,F,major
General Tilney,Catherine Morland,eleanor,mr tilney good god how came you here how came you up that staircase,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,1,14,653,655,Catherine Morland; Eleanor Tilney,M,minor,F,major
Eleanor Tilney,Henry Tilney,no bad news from fullerton i hope mr and mrs morland your brothers and sisters i hope they are none of them ill,i am sorry if i had suspected the letter of containing anything unwelcome i should have given it with very different feelings,0,1,0,1,1,4,1,1,2,1,1,1,0,1,0,1,0,2,0,1,0,0,0,0,5,4,1,1,2,2,1,1,0,1,0,1,23,22,678,680,Catherine Morland; Henry Tilney,F,intermediate,M,major
Henry Tilney,Eleanor Tilney,well if it is to be so i can only say that i am sorry for it frederick will not be the first man who has chosen a wife with less sense than his family expected i do not envy his situation either as a lover or a son,what was her father,4,0,1,0,8,1,1,1,5,0,1,0,2,0,1,0,4,1,1,1,2,0,1,0,7,1,1,1,3,0,1,0,0,0,0,0,49,4,688,690,Catherine Morland; Eleanor Tilney,M,major,F,intermediate
Catherine Morland,Henry Tilney,no not very i do not believe isabella has any fortune at all but that will not signify in your family your father is so very liberal he told me the other day that he only valued money as it allowed him to promote the happiness of his children,that is the most unpromising circumstance the strongest presumption against him when i think of his past declarations i give him up moreover i have too good an opinion of miss thorpe s prudence to suppose that she would part with one gentleman before the other was secured it is all over with frederick indeed he is a deceased man defunct in understanding prepare for your sister in law eleanor and such a sister in law as you must delight in open candid artless guileless with affections strong but simple forming no pretensions and knowing no disguise,2,6,1,1,3,6,1,1,3,7,1,1,6,6,1,1,6,7,1,1,3,0,1,0,9,11,1,1,2,12,1,1,0,0,0,0,49,97,693,695,Eleanor Tilney; Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,that is the most unpromising circumstance the strongest presumption against him when i think of his past declarations i give him up moreover i have too good an opinion of miss thorpe s prudence to suppose that she would part with one gentleman before the other was secured it is all over with frederick indeed he is a deceased man defunct in understanding prepare for your sister in law eleanor and such a sister in law as you must delight in open candid artless guileless with affections strong but simple forming no pretensions and knowing no disguise,but perhaps though she has behaved so ill by our family she may behave better by yours now she has really got the man she likes she may be constant,6,1,1,1,6,5,1,1,7,2,1,1,6,4,1,1,7,5,1,1,0,0,0,0,11,7,1,1,12,2,1,1,0,0,0,0,97,30,695,697,Catherine Morland; Eleanor Tilney,M,major,F,major
Eleanor Tilney,Henry Tilney,such a sister in law henry i should delight in,indeed i am afraid she will i am afraid she will be very constant unless a baronet should come in her way that is frederick s only chance i will get the bath paper and look over the arrivals,1,3,1,1,1,7,1,1,0,2,0,1,0,2,0,1,0,4,0,1,0,0,0,0,1,6,1,1,2,2,1,1,0,0,0,0,10,39,696,698,Catherine Morland; Henry Tilney,F,intermediate,M,major
Catherine Morland,Henry Tilney,no i do not ought i to say the truth though i am hurt and grieved that i cannot still love her that i am never to hear from her perhaps never to see her again i do not feel so very very much afflicted as one would have thought,no my father s hands need not be strengthened and frederick s confession of folly need not be forestalled he must tell his own story,1,0,1,0,8,5,1,1,4,1,1,1,9,0,1,0,3,2,1,1,5,2,1,1,10,3,1,1,2,1,1,1,0,0,0,0,51,25,703,705,Eleanor Tilney; Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,you feel as you always do what is most to the credit of human nature such feelings ought to be investigated that they may know themselves,but he will tell only half of it,1,0,1,0,4,1,1,1,2,1,1,1,1,1,1,1,0,2,0,1,0,0,0,0,4,2,1,1,2,1,1,1,0,0,0,0,26,8,704,706,Catherine Morland; Eleanor Tilney,M,major,F,major
Catherine Morland,Henry Tilney,but he will tell only half of it,and when do you think sir i may look forward to this pleasure i must be at woodston on monday to attend the parish meeting and shall probably be obliged to stay two or three days,0,1,0,1,1,6,1,1,1,4,1,1,1,2,1,1,2,1,1,1,0,0,0,0,2,3,1,1,1,3,1,1,0,0,0,0,8,36,706,708,Henry Tilney,F,major,M,major
